dim,kary,level,vertices,edges,operator_position,algorithm,treewidth,time
1,2,8,77,130,83,netcon,8,9.096316
1,2,9,79,133,425,netcon,8,12.485278
1,2,10,97,164,446,netcon,8,21.777771
1,2,9,134,225,0-434,netcon,8,131.725964
1,2,10,89,150,232,netcon,8,19.808142
1,2,9,128,215,0-182,netcon,9,791.997327
1,2,10,150,252,0-679,netcon,8,214.436173
1,2,9,130,218,0-461,netcon,8,124.200655
1,2,10,97,164,479,netcon,8,22.142229
1,2,8,114,191,0-132,netcon,8,73.68479
1,2,9,87,147,303,netcon,8,14.887085
1,2,10,81,136,480,netcon,8,19.052668
1,2,10,150,252,0-595,netcon,8,218.927226
1,2,10,146,245,0-788,netcon,8,209.237629
1,2,10,144,242,0-307,netcon,9,1499.001797
1,2,9,75,126,368,netcon,8,13.556171
1,2,6,57,96,26,netcon,8,3.701955
1,2,10,97,164,518,netcon,8,21.864598
1,2,10,77,129,193,netcon,8,20.795553
1,2,10,97,164,331,netcon,8,22.346411
1,2,10,97,164,490,netcon,8,21.754455
1,2,8,106,178,0-59,netcon,9,303.208878
1,2,10,97,164,914,netcon,8,22.41432
1,2,6,57,96,22,netcon,8,3.623266
1,2,6,86,144,0-55,netcon,8,21.633925
1,2,10,97,164,702,netcon,8,22.490191
1,2,9,83,140,125,netcon,8,13.405622
1,2,10,97,164,562,netcon,8,25.170513
1,2,10,144,242,0-398,netcon,9,1484.44154
1,2,10,97,164,254,netcon,8,22.081621
1,2,10,138,232,0-187,netcon,9,1099.294599
1,2,9,122,205,0-122,netcon,9,584.390003
1,2,9,71,119,288,netcon,8,12.859576
1,2,10,97,164,159,netcon,8,24.509196
1,2,10,144,242,0-355,netcon,9,1502.392439
1,2,10,106,178,0-8,netcon,8,43.492348
1,2,10,150,252,0-659,netcon,8,235.462594
1,2,10,146,245,0-637,netcon,8,208.159144
1,2,8,106,177,0-177,netcon,8,68.485513
1,2,10,128,214,0-288,netcon,9,1331.028531
1,2,9,120,201,0-136,netcon,9,711.845177
1,2,7,55,92,48,netcon,8,4.407992
1,2,10,132,221,0-272,netcon,9,1279.633528
1,2,8,77,130,246,netcon,8,9.126503
1,2,7,80,133,0-32,netcon,8,27.44405
1,2,9,87,147,423,netcon,8,14.250002
1,2,8,94,157,0-48,netcon,9,270.64866
1,2,9,87,147,190,netcon,8,14.39348
1,2,5,43,72,12,netcon,8,1.536722
1,2,10,97,164,354,netcon,8,22.588752
1,2,10,89,150,745,netcon,8,19.681757
1,2,10,93,157,708,netcon,8,21.328616
1,2,10,144,242,0-275,netcon,9,1448.051637
1,2,9,134,225,0-475,netcon,8,129.413953
1,2,7,86,144,0-28,netcon,9,124.697405
1,2,10,93,157,460,netcon,8,21.047473
1,2,7,67,113,47,netcon,8,5.872086
1,2,9,83,140,460,netcon,8,13.240493
1,2,9,87,147,110,netcon,8,14.653726
1,2,10,150,252,0-646,netcon,8,227.596524
1,2,10,136,228,0-505,netcon,9,1315.432646
1,2,10,128,214,0-480,netcon,9,1341.251943
1,2,10,93,157,4,netcon,8,20.193749
1,2,10,142,238,0-697,netcon,8,210.35816
1,2,10,140,235,0-268,netcon,9,1349.25695
1,2,10,65,108,512,netcon,6,0.442164
1,2,9,134,225,0-411,netcon,8,141.455736
1,2,8,77,130,78,netcon,8,9.439881
1,2,9,87,147,487,netcon,8,14.080464
1,2,10,138,231,0-977,netcon,8,196.847658
1,2,9,83,140,85,netcon,8,13.056518
1,2,8,69,116,233,netcon,8,7.816049
1,2,9,126,211,0-281,netcon,8,119.578734
1,2,10,144,242,0-287,netcon,9,1496.571999
1,2,7,96,161,0-34,netcon,9,215.891828
1,2,10,126,212,0-59,netcon,9,592.789391
1,2,10,93,157,973,netcon,8,21.113302
1,2,9,130,218,0-453,netcon,8,125.159672
1,2,9,118,197,0-289,netcon,8,120.308001
1,2,9,126,211,0-360,netcon,8,119.199569
1,2,7,63,106,52,netcon,8,5.043602
1,2,10,93,157,412,netcon,8,20.658413
1,2,9,87,147,50,netcon,8,14.443284
1,2,10,132,222,0-118,netcon,9,811.243673
1,2,10,144,242,0-339,netcon,9,1426.741328
1,2,10,146,245,0-572,netcon,8,208.21624
1,2,7,67,113,30,netcon,8,5.594642
1,2,10,93,157,701,netcon,8,20.226476
1,2,10,77,129,833,netcon,8,18.789511
1,2,9,83,140,381,netcon,8,13.181644
1,2,8,114,191,0-165,netcon,8,72.348875
1,2,9,134,225,0-286,netcon,8,128.748495
1,2,10,142,238,0-888,netcon,8,202.263322
1,2,8,112,188,0-90,netcon,9,463.250989
1,2,7,102,171,0-82,netcon,8,40.349469
1,2,9,87,147,7,netcon,8,14.316419
1,2,10,146,245,0-1012,netcon,8,209.276352
1,2,9,130,218,0-445,netcon,8,120.170561
1,2,8,51,84,0,netcon,5,0.065201
1,2,9,79,133,264,netcon,8,13.142915
1,2,8,100,168,0-18,netcon,9,212.376798
1,2,9,83,140,429,netcon,8,12.422794
1,2,9,128,215,0-178,netcon,9,774.55476
1,2,9,75,126,304,netcon,8,12.777889
1,2,9,118,198,0-117,netcon,9,527.897744
1,2,10,97,164,3,netcon,8,22.65273
1,2,10,144,242,0-278,netcon,9,1475.433076
1,2,9,79,133,41,netcon,8,12.574016
1,2,9,79,133,377,netcon,8,12.417864
1,2,9,130,218,0-436,netcon,8,120.246109
1,2,9,134,225,0-362,netcon,8,128.99078
1,2,9,124,208,0-141,netcon,9,783.060709
1,2,10,93,157,124,netcon,8,20.87231
1,2,10,97,164,834,netcon,8,22.557269
1,2,10,89,150,393,netcon,8,19.763746
1,2,10,85,143,80,netcon,8,19.044224
1,2,10,146,245,0-749,netcon,8,207.165555
1,2,9,116,194,0-240,netcon,9,721.252198
1,2,10,97,164,14,netcon,8,22.439626
1,2,10,93,157,68,netcon,8,20.823707
1,2,9,110,185,0-23,netcon,9,332.650866
1,2,9,75,126,49,netcon,8,11.983941
1,2,10,134,224,0-928,netcon,8,208.405153
1,2,10,93,157,172,netcon,8,20.96836
1,2,9,87,147,459,netcon,8,14.552317
1,2,7,88,147,0-57,netcon,9,194.457045
1,2,9,118,198,0-108,netcon,9,529.9316
1,2,10,97,164,411,netcon,8,22.299397
1,2,10,97,164,239,netcon,8,22.52099
1,2,7,63,106,29,netcon,8,4.93267
1,2,10,93,157,981,netcon,8,19.746177
1,2,9,134,225,0-502,netcon,8,131.429887
1,2,10,136,228,0-409,netcon,9,1314.731269
1,2,9,87,147,159,netcon,8,14.714073
1,2,9,114,191,0-73,netcon,9,507.584631
1,2,9,128,215,0-255,netcon,9,798.762149
1,2,10,150,252,0-535,netcon,8,224.870433
1,2,8,118,198,0-247,netcon,8,86.302231
1,2,9,79,133,216,netcon,8,12.243541
1,2,9,79,133,8,netcon,8,13.039731
1,2,10,89,150,185,netcon,8,19.616232
1,2,5,43,72,20,netcon,8,1.573196
1,2,10,140,235,0-444,netcon,9,1358.045038
1,2,10,97,164,674,netcon,8,22.195982
1,2,8,110,184,0-136,netcon,8,69.271528
1,2,7,94,157,0-89,netcon,8,38.822301
1,2,10,144,242,0-482,netcon,9,1459.151347
1,2,9,75,126,432,netcon,8,11.850131
1,2,10,134,225,0-132,netcon,9,1016.609877
1,2,9,79,133,200,netcon,8,12.578901
1,2,10,142,238,0-520,netcon,8,200.861219
1,2,8,65,109,113,netcon,8,7.956067
1,2,8,100,168,0-23,netcon,9,201.661872
1,2,10,150,252,0-670,netcon,8,225.963291
1,2,9,128,215,0-175,netcon,9,793.861343
1,2,10,140,235,0-405,netcon,9,1336.20701
1,2,9,126,211,0-264,netcon,8,116.493371
1,2,10,89,150,889,netcon,8,19.202216
1,2,10,93,157,532,netcon,8,20.430333
1,2,10,138,232,0-182,netcon,9,1095.581194
1,2,9,71,119,161,netcon,8,12.02236
1,2,9,118,197,0-480,netcon,8,118.860296
1,2,10,136,228,0-488,netcon,9,1323.001424
1,2,10,144,242,0-343,netcon,9,1470.259191
1,2,10,97,164,95,netcon,8,21.902817
1,2,7,92,154,0-45,netcon,9,192.027425
1,2,10,150,252,0-982,netcon,8,221.581838
1,2,10,150,252,0-755,netcon,8,224.894536
1,2,10,150,252,0-758,netcon,8,223.255798
1,2,7,72,121,0-2,netcon,8,8.13963
1,2,8,112,188,0-127,netcon,9,436.216244
1,2,7,63,106,28,netcon,8,5.304185
1,2,10,124,208,0-104,netcon,9,721.626494
1,2,10,132,222,0-103,netcon,9,811.139539
1,2,10,81,136,545,netcon,8,18.133336
1,2,10,97,164,842,netcon,8,22.283989
1,2,10,93,157,109,netcon,8,20.654052
1,2,10,140,235,0-340,netcon,9,1328.868511
1,2,10,150,252,0-974,netcon,8,239.496092
1,2,10,150,252,0-947,netcon,8,219.042294
1,2,10,97,164,86,netcon,8,21.751695
1,2,10,97,164,906,netcon,8,22.465878
1,2,9,83,140,316,netcon,8,13.100146
1,2,8,114,191,0-157,netcon,8,72.270398
1,2,9,134,225,0-510,netcon,8,131.200257
1,2,7,67,113,123,netcon,8,5.853914
1,2,10,150,252,0-819,netcon,8,231.269424
1,2,10,97,164,550,netcon,8,22.228013
1,2,9,87,147,286,netcon,8,14.492152
1,2,9,71,119,225,netcon,8,11.962171
1,2,9,87,147,215,netcon,8,14.052375
1,2,10,136,228,0-456,netcon,9,1308.755204
1,2,8,114,191,0-236,netcon,8,73.699402
1,2,8,108,181,0-124,netcon,9,396.911978
1,2,9,79,133,120,netcon,8,12.796448
1,2,9,87,147,399,netcon,8,15.002213
1,2,9,130,218,0-308,netcon,8,123.711016
1,2,9,106,178,0-28,netcon,9,274.626027
1,2,10,97,164,715,netcon,8,22.572874
1,2,8,69,116,153,netcon,8,8.070467
1,2,9,79,133,25,netcon,8,12.700135
1,2,10,150,252,0-847,netcon,8,223.564796
1,2,10,97,164,898,netcon,8,22.924148
1,2,10,97,164,634,netcon,8,25.270344
1,2,9,87,147,198,netcon,8,14.391614
1,2,10,122,203,0-768,netcon,8,209.799117
1,2,10,85,143,272,netcon,8,18.573342
1,2,9,134,225,0-378,netcon,8,130.084032
1,2,9,130,218,0-269,netcon,8,122.549803
1,2,10,97,164,163,netcon,8,22.577091
1,2,8,112,188,0-111,netcon,9,436.990091
1,2,10,144,242,0-463,netcon,9,1460.480184
1,2,10,146,245,0-701,netcon,8,207.417675
1,2,9,87,147,54,netcon,8,13.923343
1,2,7,98,164,0-116,netcon,8,40.474635
1,2,7,82,137,0-24,netcon,9,128.142447
1,2,8,118,198,0-230,netcon,8,76.021542
1,2,10,97,164,539,netcon,8,22.332785
1,2,8,77,130,211,netcon,8,9.36823
1,2,9,130,218,0-300,netcon,8,124.509466
1,2,10,97,164,102,netcon,8,22.414892
1,2,10,97,164,939,netcon,8,22.237831
1,2,10,138,232,0-175,netcon,9,1087.689203
1,2,10,97,164,667,netcon,8,21.974082
1,2,8,108,181,0-101,netcon,9,398.062187
1,2,9,134,225,0-366,netcon,8,129.913382
1,2,10,97,164,38,netcon,8,23.07416
1,2,9,79,133,104,netcon,8,12.513189
1,2,10,122,204,0-224,netcon,9,974.138756
1,2,10,93,157,932,netcon,8,20.693318
1,2,4,33,55,12,netcon,8,0.730522
1,2,10,97,164,510,netcon,8,22.142151
1,2,10,97,164,343,netcon,8,22.143654
1,2,10,97,164,887,netcon,8,22.208872
1,2,8,88,147,0-16,netcon,8,28.099158
1,2,10,89,150,792,netcon,8,19.792373
1,2,7,96,161,0-43,netcon,9,211.058997
1,2,9,87,147,331,netcon,8,14.65782
1,2,10,130,218,0-200,netcon,9,972.306217
1,2,10,97,164,278,netcon,8,21.814329
1,2,8,92,154,0-24,netcon,9,205.735798
1,2,10,142,238,0-664,netcon,8,198.92491
1,2,9,83,140,252,netcon,8,13.601049
1,2,10,97,164,199,netcon,8,21.979139
1,2,10,93,157,637,netcon,8,19.993719
1,2,9,83,140,444,netcon,8,13.025093
1,2,7,102,171,0-78,netcon,8,46.299313
1,2,10,128,215,0-124,netcon,9,754.212214
1,2,9,134,225,0-270,netcon,8,130.875423
1,2,7,92,154,0-53,netcon,9,192.833339
1,2,10,150,252,0-751,netcon,8,220.259196
1,2,10,146,245,0-829,netcon,8,207.541189
1,2,9,79,133,265,netcon,8,13.041032
1,2,10,142,238,0-553,netcon,8,202.067233
1,2,10,142,238,0-649,netcon,8,205.518455
1,2,10,150,252,0-726,netcon,8,214.61034
1,2,10,144,242,0-415,netcon,9,1475.93697
1,2,9,128,215,0-195,netcon,9,861.945844
1,2,8,106,178,0-62,netcon,9,308.261657
1,2,10,146,245,0-524,netcon,8,207.779266
1,2,10,144,242,0-414,netcon,9,1435.078501
1,2,9,134,225,0-491,netcon,8,131.944498
1,2,10,89,150,456,netcon,8,19.545419
1,2,10,142,238,0-1017,netcon,8,204.762101
1,2,9,87,147,431,netcon,8,13.795129
1,2,10,132,222,0-115,netcon,9,911.667239
1,2,4,42,70,0-2,netcon,8,1.37894
1,2,10,146,245,0-516,netcon,8,208.888015
1,2,10,140,235,0-372,netcon,9,1350.446066
1,2,9,106,177,0-96,netcon,9,532.811406
1,2,9,87,147,11,netcon,8,14.690664
1,2,10,118,196,0-512,netcon,7,23.729954
1,2,10,85,143,656,netcon,8,19.006194
1,2,8,65,109,177,netcon,8,7.724037
1,2,10,97,164,966,netcon,8,22.357719
1,2,10,97,164,34,netcon,8,22.439763
1,2,8,118,198,0-219,netcon,8,74.339431
1,2,8,77,130,103,netcon,8,9.751799
1,2,10,93,157,437,netcon,8,20.19807
1,2,8,114,191,0-204,netcon,8,72.054403
1,2,10,97,164,486,netcon,8,22.332283
1,2,6,68,114,0-6,netcon,9,40.977647
1,2,9,83,140,508,netcon,8,14.52406
1,2,9,128,215,0-203,netcon,9,799.927585
1,2,10,150,252,0-903,netcon,8,224.412636
1,2,9,87,147,502,netcon,8,14.474079
1,2,10,140,235,0-404,netcon,9,1318.420934
1,2,10,97,164,382,netcon,8,21.978027
1,2,9,130,218,0-509,netcon,8,125.697176
1,2,4,29,48,8,netcon,6,0.035955
1,2,9,83,140,69,netcon,8,12.987319
1,2,10,136,228,0-345,netcon,9,1302.337447
1,2,10,85,143,48,netcon,8,18.88232
1,2,10,97,164,359,netcon,8,22.192111
1,2,8,69,116,120,netcon,8,8.111074
1,2,9,87,147,55,netcon,8,14.305833
1,2,9,83,140,468,netcon,8,14.672226
1,2,10,97,164,311,netcon,8,22.133352
1,2,4,44,73,0-4,netcon,8,2.067314
1,2,10,97,164,67,netcon,8,23.076586
1,2,8,73,123,172,netcon,8,8.727474
1,2,10,93,157,357,netcon,8,20.685814
1,2,9,87,147,134,netcon,8,16.145201
1,2,10,122,205,0-37,netcon,9,544.111165
1,2,10,150,252,0-734,netcon,8,220.030099
1,2,10,138,231,0-784,netcon,8,198.064798
1,2,10,89,150,72,netcon,8,19.040665
1,2,7,67,113,27,netcon,8,5.775789
1,2,10,146,245,0-716,netcon,8,202.61972
1,2,9,114,190,0-320,netcon,8,118.673861
1,2,9,87,147,262,netcon,8,14.847081
1,2,10,93,157,404,netcon,8,20.480389
1,2,10,97,164,127,netcon,8,22.206641
1,2,10,144,242,0-503,netcon,9,1496.5904
1,2,10,126,212,0-43,netcon,9,592.448759
1,2,10,140,235,0-421,netcon,9,1361.49479
1,2,10,144,242,0-454,netcon,9,1498.056118
1,2,9,87,147,191,netcon,8,14.699299
1,2,9,130,218,0-396,netcon,8,135.525598
1,2,10,150,252,0-998,netcon,8,226.748519
1,2,6,57,96,18,netcon,8,3.504961
1,2,10,150,252,0-890,netcon,8,222.528153
1,2,10,97,164,947,netcon,8,22.304543
1,2,10,73,122,640,netcon,8,19.192439
1,2,10,97,164,762,netcon,8,22.328159
1,2,10,144,242,0-298,netcon,9,1446.02051
1,2,9,130,218,0-388,netcon,8,133.88539
1,2,10,93,157,869,netcon,8,20.690745
1,2,10,150,252,0-683,netcon,8,222.155677
1,2,8,106,178,0-50,netcon,9,307.762342
1,2,8,73,123,180,netcon,8,8.759402
1,2,10,81,136,672,netcon,8,18.596319
1,2,10,132,222,0-71,netcon,9,802.304899
1,2,10,146,245,0-533,netcon,8,206.350383
1,2,10,146,245,0-612,netcon,8,206.78527
1,2,10,93,157,301,netcon,8,20.587657
1,2,8,98,163,0-192,netcon,8,69.299392
1,2,8,118,198,0-203,netcon,8,76.696571
1,2,10,138,231,0-529,netcon,8,194.151817
1,2,10,144,242,0-366,netcon,9,1462.990965
1,2,8,77,130,106,netcon,8,9.106479
1,2,9,134,225,0-494,netcon,8,130.904303
1,2,8,106,178,0-63,netcon,9,309.317284
1,2,10,97,164,770,netcon,8,22.660831
1,2,10,146,245,0-796,netcon,8,209.780985
1,2,10,144,242,0-459,netcon,9,1503.665239
1,2,10,97,164,238,netcon,8,22.728247
1,2,9,124,208,0-133,netcon,9,745.720302
1,2,10,97,164,310,netcon,8,22.205363
1,2,9,100,168,0-12,netcon,9,200.08939
1,2,9,87,147,354,netcon,8,14.550557
1,2,9,104,175,0-10,netcon,9,221.812643
1,2,10,146,245,0-1005,netcon,8,208.993374
1,2,8,110,184,0-249,netcon,8,68.476565
1,2,8,118,198,0-171,netcon,8,75.756031
1,2,10,97,164,590,netcon,8,22.993753
1,2,10,89,150,505,netcon,8,19.685369
1,2,5,47,79,23,netcon,8,1.738056
1,2,10,122,204,0-160,netcon,9,987.206925
1,2,10,93,157,1013,netcon,8,20.853263
1,2,10,97,164,210,netcon,8,22.170005
1,2,10,136,228,0-344,netcon,9,1301.709948
1,2,7,98,164,0-84,netcon,8,39.311114
1,2,9,83,140,293,netcon,8,14.999278
1,2,10,150,252,0-959,netcon,8,234.097384
1,2,8,106,177,0-176,netcon,8,68.450138
1,2,10,146,245,0-692,netcon,8,218.923997
1,2,9,122,205,0-82,netcon,9,562.739013
1,2,10,97,164,1023,netcon,8,22.459587
1,2,9,79,133,201,netcon,8,12.633136
1,2,9,87,147,402,netcon,8,14.303843
1,2,10,138,232,0-195,netcon,9,1130.106342
1,2,9,126,211,0-361,netcon,8,118.883776
1,2,8,77,130,66,netcon,8,9.754969
1,2,9,112,188,0-44,netcon,9,375.649957
1,2,9,130,218,0-284,netcon,8,122.022976
1,2,10,97,164,330,netcon,8,22.465555
1,2,10,97,164,99,netcon,8,22.659809
1,2,7,98,164,0-77,netcon,8,43.636755
1,2,10,144,242,0-387,netcon,9,1456.608638
1,2,10,93,157,684,netcon,8,20.549277
1,2,8,104,174,0-89,netcon,9,410.91075
1,2,10,136,228,0-393,netcon,9,1325.337757
1,2,6,86,144,0-35,netcon,8,21.483699
1,2,9,87,147,142,netcon,8,14.48846
1,2,10,136,228,0-313,netcon,9,1304.317317
1,2,9,130,218,0-276,netcon,8,122.37432
1,2,10,97,164,942,netcon,8,22.535108
1,2,8,73,123,245,netcon,8,8.449357
1,2,10,89,150,921,netcon,8,19.373477
1,2,7,98,164,0-68,netcon,8,40.441546
1,2,9,130,218,0-492,netcon,8,121.036087
1,2,10,97,164,686,netcon,8,21.943569
1,2,10,130,218,0-216,netcon,9,959.454125
1,2,10,120,200,0-384,netcon,9,1562.562492
1,2,7,63,106,85,netcon,8,5.00054
1,2,10,97,164,782,netcon,8,22.235969
1,2,10,97,164,319,netcon,8,22.105844
1,2,7,102,171,0-74,netcon,8,45.881624
1,2,9,118,198,0-69,netcon,9,535.833008
1,2,10,97,164,191,netcon,8,24.487414
1,2,10,150,252,0-963,netcon,8,239.728862
1,2,10,138,231,0-720,netcon,8,197.246329
1,2,10,85,143,561,netcon,8,21.294253
1,2,9,87,147,315,netcon,8,14.455189
1,2,10,85,143,625,netcon,8,18.800988
1,2,9,87,147,251,netcon,8,14.736961
1,2,10,89,150,88,netcon,8,19.268591
1,2,10,97,164,206,netcon,8,21.645088
1,2,10,144,242,0-375,netcon,9,1480.998848
1,2,9,122,204,0-337,netcon,8,117.751662
1,2,9,79,133,472,netcon,8,14.217851
1,2,10,138,232,0-159,netcon,9,1103.374235
1,2,10,97,164,35,netcon,8,22.514483
1,2,8,106,178,0-58,netcon,9,304.220259
1,2,10,132,222,0-74,netcon,9,805.550071
1,2,9,79,133,473,netcon,8,14.207892
1,2,9,87,147,154,netcon,8,14.730331
1,2,9,87,147,207,netcon,8,14.63851
1,2,10,114,192,0-14,netcon,9,322.491544
1,2,10,97,164,435,netcon,8,21.642404
1,2,9,130,218,0-501,netcon,8,121.099243
1,2,10,97,164,126,netcon,8,22.186604
1,2,9,134,225,0-283,netcon,8,125.760457
1,2,8,77,130,122,netcon,8,9.641043
1,2,9,87,147,10,netcon,8,13.852383
1,2,6,57,96,23,netcon,8,3.68243
1,2,9,122,205,0-126,netcon,9,557.837794
1,2,10,140,235,0-477,netcon,9,1354.759894
1,2,10,77,129,705,netcon,8,19.411034
1,2,10,150,252,0-650,netcon,8,233.301813
1,2,10,97,164,679,netcon,8,22.266924
1,2,10,146,245,0-677,netcon,8,206.853946
1,2,8,73,123,52,netcon,8,8.77237
1,2,10,146,245,0-596,netcon,8,206.470382
1,2,10,97,164,430,netcon,8,21.919709
1,2,5,39,65,24,netcon,8,1.528215
1,2,10,93,157,772,netcon,8,20.739022
1,2,10,89,150,1017,netcon,8,19.581468
1,2,9,79,133,392,netcon,8,14.434658
1,2,8,73,123,236,netcon,8,8.583802
1,2,9,130,218,0-293,netcon,8,122.126074
1,2,9,128,215,0-235,netcon,9,787.171067
1,2,10,97,164,50,netcon,8,22.293488
1,2,9,71,119,224,netcon,8,12.114174
1,2,9,83,140,93,netcon,8,13.304991
1,2,10,146,245,0-565,netcon,8,207.579123
1,2,9,83,140,21,netcon,8,13.705984
1,2,8,77,130,95,netcon,8,9.47241
1,2,7,102,171,0-75,netcon,8,45.558646
1,2,10,97,164,10,netcon,8,21.974033
1,2,10,97,164,775,netcon,8,22.42488
1,2,7,88,147,0-56,netcon,9,195.228389
1,2,8,98,164,0-40,netcon,9,269.411913
1,2,10,97,164,55,netcon,8,21.955736
1,2,10,93,157,140,netcon,8,20.471745
1,2,10,134,225,0-189,netcon,9,994.32733
1,2,10,138,232,0-202,netcon,9,1094.437774
1,2,8,118,198,0-223,netcon,8,77.066588
1,2,5,47,79,14,netcon,8,1.739711
1,2,10,97,164,903,netcon,8,22.460016
1,2,10,126,211,0-209,netcon,9,968.017462
1,2,9,87,147,467,netcon,8,15.906259
1,2,10,150,252,0-542,netcon,8,224.671545
1,2,8,94,158,0-10,netcon,9,150.562539
1,2,7,94,157,0-72,netcon,8,39.460291
1,2,10,93,157,156,netcon,8,22.583536
1,2,10,140,235,0-428,netcon,9,1341.728716
1,2,10,97,164,195,netcon,8,25.153744
1,2,10,130,218,0-201,netcon,9,978.830381
1,2,9,134,225,0-334,netcon,8,130.540848
1,2,9,122,205,0-127,netcon,9,572.419583
1,2,9,128,215,0-230,netcon,9,852.675386
1,2,10,97,164,994,netcon,8,22.54766
1,2,7,63,106,76,netcon,8,5.222487
1,2,6,86,144,0-58,netcon,8,21.913183
1,2,8,104,174,0-88,netcon,9,411.764772
1,2,8,73,123,125,netcon,8,8.446802
1,2,8,77,130,154,netcon,8,9.562666
1,2,8,114,191,0-149,netcon,8,72.470168
1,2,10,97,164,859,netcon,8,21.409133
1,2,8,77,130,191,netcon,8,9.433007
1,2,8,77,130,90,netcon,8,9.198947
1,2,9,128,215,0-219,netcon,9,793.136915
1,2,5,47,79,15,netcon,8,1.732147
1,2,10,142,238,0-728,netcon,8,199.356795
1,2,9,134,225,0-426,netcon,8,130.55018
1,2,10,85,143,817,netcon,8,20.790953
1,2,10,144,242,0-486,netcon,9,1496.820859
1,2,10,97,164,926,netcon,8,22.203865
1,2,8,100,168,0-19,netcon,9,216.794717
1,2,10,138,231,0-1009,netcon,8,195.866377
1,2,10,97,164,986,netcon,8,22.199855
1,2,8,102,170,0-224,netcon,8,71.084429
1,2,7,98,164,0-108,netcon,8,38.515325
1,2,10,114,191,0-48,netcon,9,531.769717
1,2,9,87,147,194,netcon,8,13.974391
1,2,9,128,215,0-207,netcon,9,789.408897
1,2,10,97,164,543,netcon,8,22.334012
1,2,6,82,137,0-60,netcon,8,20.580868
1,2,10,138,232,0-227,netcon,9,1099.327197
1,2,10,93,157,260,netcon,8,20.979685
1,2,9,87,147,403,netcon,8,14.240441
1,2,10,138,232,0-206,netcon,9,1090.571298
1,2,9,116,194,0-144,netcon,9,765.347407
1,2,10,142,238,0-665,netcon,8,200.850014
1,2,10,138,232,0-247,netcon,9,1093.225869
1,2,9,87,147,294,netcon,8,16.012162
1,2,7,90,151,0-26,netcon,9,147.455722
1,2,7,67,113,82,netcon,8,5.791714
1,2,10,138,232,0-147,netcon,9,1071.290182
1,2,10,140,235,0-301,netcon,9,1326.728471
1,2,10,97,164,58,netcon,8,22.299418
1,2,10,89,150,969,netcon,8,19.891365
1,2,10,97,164,315,netcon,8,22.663265
1,2,8,73,123,141,netcon,8,8.515754
1,2,10,144,242,0-479,netcon,9,1481.793653
1,2,10,97,164,910,netcon,8,22.107354
1,2,10,134,225,0-252,netcon,9,1054.410654
1,2,10,89,150,1001,netcon,8,19.855965
1,2,9,134,225,0-435,netcon,8,131.672991
1,2,8,73,123,21,netcon,8,8.336943
1,2,8,73,123,148,netcon,8,8.135765
1,2,10,97,164,167,netcon,8,21.913257
1,2,9,87,147,410,netcon,8,13.757872
1,2,9,87,147,59,netcon,8,14.705627
1,2,8,112,188,0-110,netcon,9,436.024062
1,2,9,124,208,0-140,netcon,9,782.054825
1,2,10,132,222,0-114,netcon,9,815.326085
1,2,10,142,238,0-584,netcon,8,202.456729
1,2,10,146,245,0-661,netcon,8,204.389757
1,2,7,98,164,0-125,netcon,8,40.155445
1,2,9,130,218,0-421,netcon,8,123.733931
1,2,8,77,130,43,netcon,8,9.308302
1,2,9,122,205,0-103,netcon,9,580.272613
1,2,10,150,252,0-762,netcon,8,216.090725
1,2,10,97,164,830,netcon,8,24.760917
1,2,10,97,164,47,netcon,8,22.429561
1,2,9,122,204,0-464,netcon,8,114.950492
1,2,7,92,154,0-60,netcon,9,187.026557
1,2,9,83,140,388,netcon,8,14.942262
1,2,9,79,133,249,netcon,8,12.30187
1,2,10,140,235,0-317,netcon,9,1353.534015
1,2,10,97,164,358,netcon,8,21.971615
1,2,10,93,157,812,netcon,8,20.683256
1,2,10,97,164,542,netcon,8,22.446394
1,2,10,97,164,398,netcon,8,22.753032
1,2,10,97,164,1007,netcon,8,21.945745
1,2,8,114,191,0-156,netcon,8,72.046416
1,2,10,97,164,610,netcon,8,22.361119
1,2,9,83,140,133,netcon,8,14.998501
1,2,9,134,225,0-303,netcon,8,128.941086
1,2,10,97,164,299,netcon,8,21.784318
1,2,10,85,143,848,netcon,8,19.103124
1,2,8,112,188,0-78,netcon,9,420.863562
1,2,10,97,164,870,netcon,8,22.135271
1,2,10,97,164,751,netcon,8,22.080118
1,2,8,73,123,100,netcon,8,8.590246
1,2,10,97,164,1014,netcon,8,22.629368
1,2,10,150,252,0-995,netcon,8,226.875329
1,2,10,97,164,995,netcon,8,22.878962
1,2,10,97,164,339,netcon,8,22.268036
1,2,10,97,164,651,netcon,8,22.511112
1,2,8,69,116,25,netcon,8,8.072261
1,2,8,118,198,0-226,netcon,8,78.181954
1,2,8,86,144,0-8,netcon,8,20.903461
1,2,9,112,187,0-225,netcon,9,731.307586
1,2,10,136,228,0-472,netcon,9,1281.712227
1,2,9,128,215,0-222,netcon,9,797.782608
1,2,10,146,245,0-972,netcon,8,222.14247
1,2,10,97,164,302,netcon,8,22.084974
1,2,10,97,164,231,netcon,8,22.642111
1,2,8,102,171,0-45,netcon,9,274.954045
1,2,10,128,215,0-85,netcon,9,729.136239
1,2,7,98,164,0-101,netcon,8,40.38664
1,2,10,142,238,0-648,netcon,8,202.19828
1,2,10,142,238,0-841,netcon,8,202.209656
1,2,10,146,245,0-773,netcon,8,208.105209
